year,month,day,issue,num_pages,topics,subtopics,method
1911,05,29,270,16,hotel pension|55 22|uhr donnerstag|revolutionshochzeit geſchloſſen|der er,hotel|pension|zimmer|komfort|lage,bertopic
1911,05,30,125,38,cm pf|prozent millionen|0050 250|jan er|herr gamp,cm|pf|schwarz|50|lang,bertopic
1911,05,31,126,37,er ſie|reise polniſche|berlin otto|altersrente rente|noch und,er|ſie|sie|marikke|ſich,bertopic
1911,06,01,127,39,uhr sonnabend|wurde der|100 99|er jan|sich prozent,uhr|sonnabend|anfang|anfang uhr|freitag,bertopic
1911,06,02,128,38,kaiſer der kaiſer|100 90|bummelſtudenten uhr|hotel pension|nord wilmersdorfer,kaiſer|der kaiſer|kaiſerin|königin|der,bertopic
1911,06,03,129,34,hotel hôtel|gicht rheumatismus|theater anf|geb schneider|er oder,hotel|hôtel|haus|grand|lage,bertopic
1911,06,04,130,40,5s 25|str berlin|mutter er|seide cm|cm 50,5s|25|55|65|85,bertopic
1911,06,05,282,8,75 25|und der|und den|10 ferner|der die,75|25|50|meter|in,bertopic
1911,06,06,130,10,00 50|100 01|00b6 500|bank 87|pension ostseebad,00|50|37|bis|12,bertopic
1911,06,07,131,38,bau von|ſie jan|züge die|haut sie|95 cm,bau|von|die|deplacement|ſich,bertopic
1911,06,08,132,37,cm pf|beerdigung die beerdigung|deutſchen zentrum|250 500|verlag verlag von,cm|pf|50|pi|ca,bertopic
1911,06,09,133,36,92 100|jan er|sonnu hl|jeden im monat|str brünig,92|100|405|91|96,bertopic
1911,06,10,134,26,er ſich|die der|en se|500 250|91 100,er|ſich|war|der|ſie,bertopic
1911,06,11,135,56,berlin gehörig|vorſtellung km|95 75|serie posten|er günther,berlin|gehörig|nutzungsw|gemarkung|in gemarkung,bertopic
1911,06,12,293,4,und von|die im|uhr in|10 pl|der und,und|von|für|die|der,bertopic
1911,06,12,294,10,500 250|wurde er|100 99|die des|bank 00,500|250|00|750|000,bertopic
1911,06,13,136,38,akten akten von|99 100|bank konto|um uhr uhr|wildbret geheimniſſe,akten|akten von|theater|uhr|aufführung,bertopic
1911,06,14,137,39,ist schuldverschreibungen|voigt wurde|chriſtlichsozialen stichwahl|er jan|und es,ist|schuldverschreibungen|prozent|die|millionen,bertopic
1911,06,15,138,34,100 91|prinzeſſin kronprinz|kolonne ich|bank 124|geſellſchaften 1910,100|91|99|101|100 100,bertopic
1911,06,16,139,28,00 pr|ich er|22 en|und theater|gr poſten,00|pr|50|pf|85,bertopic
1911,06,17,140,20,bad prosp|hotel grand|ſie ihr|emil sanatorium|verlag von verlag,bad|prosp|rheumatismus|kurhaus|bäder,bertopic
1911,06,18,141,19,er und|uhr tage|uhr vorſtellung|die hier|juni oeynhausen,er|und|der|ein|zu,bertopic
1911,06,19,306,4,der die|10 ferner|von berlin|der die|und die,der|die|und|ein|in,bertopic
1911,06,19,307,8,bruchbänder ohne|75 62|berlin gesellschaft|die des|91 100,bruchbänder|ohne|do|160|sack,bertopic
1911,06,20,142,28,nr beim|99 100|er ſich|geſchloſſen polniſche|uhr täglich,nr|beim|landw|kommandeur|kommando,bertopic
1911,06,21,143,42,750 250|nr regts|er marikke|hotel pension|s5 22,750|250|0050|500|00b,bertopic
1911,06,22,144,43,gehörig nutzungsw|sich prozent|marikke er|das ſich|straßen königlichen,gehörig|nutzungsw|gemarkung|in gemarkung|berlin,bertopic
1911,06,23,145,38,berlin 1911|00 006|cm pf|hotel pension|er paul,berlin|1911|nr|von|geb,bertopic
1911,06,24,146,37,100 000|hotel pension|prozent sich|wir leſung|monis kabinett,100|000|500|00|250,bertopic
1911,06,25,147,54,50 cm|glatz 15|sich ist|kirche jatho|charakter als charakter,50|cm|00|75|25,bertopic
1911,06,26,319,6,und 50|der und|10 pl|um der|der eine,und|50|berlin|für|in,bertopic
1911,06,26,320,8,pension hotel|135 00|prozent sich|die zu|000 500,pension|hotel|zimmer|bahnhof|haus,bertopic
1911,06,27,148,34,kommiſſion antrag|prozent aktien|angeklagten humboldthafen|höheren an der|100 100 000,kommiſſion|antrag|abg|ich|bezirksausſchuß,bertopic
1911,06,28,149,46,22 ss|00 00b6|er ſie|leiden frau|wahlrecht wir,22|ss|55|52|25,bertopic
1911,06,29,150,35,kolonne oberſt|tagesordnung sitzung|kommiſſion die|jatho iſt|dem kreiſe,kolonne|oberſt|der|führer|hinter,bertopic
1911,06,30,151,37,unk 99|hirth nürnberg|sich preise|0ob 75b|mann frankreich,unk|99|101|100|04,bertopic
1911,07,01,152,42,uhr 10 uhr|ist prozent|verkaufen zu verkaufen|100 91|preis von preis,uhr|10 uhr|jeden|montag|dienstag,bertopic
1911,07,02,153,40,en 22|cm pf|zeugin leonhardt|gefängnis gericht|geb verlag,en|22|20|55|28,bertopic
1911,07,03,332,4,50 jetzt|10 ferner|die der|der er|den im,50|jetzt|von|12|an,bertopic
1911,07,03,333,10,die der|berlin berliner|ige prozent|500 250|100 99,die|der|zu|deutſchen|in,bertopic
1911,07,04,154,38,deutſchland agadir|millionen sich|ſtatt findet|22 35|uhr theater,deutſchland|agadir|frankreich|marokko|deutſchen,bertopic
1911,07,05,155,34,22 55|nachmittags geb|mosk unk|worden regierung|schlangen tier,22|55|aa|en|32,bertopic
1911,07,06,156,39,auch und|en 23|dr geheimen|südbahn frank|cm ca,auch|und|wir|hygiene|uns,bertopic
1911,07,07,157,32,berlin geſucht|kreiſe im kreiſe|nicht das|marokko deutſchland|hotel pension,berlin|geſucht|straße|am|amt,bertopic
1911,07,08,158,37,bei dem amtsgericht|prozent sich|100 91|marokko frankreich|reinke daß,bei dem|amtsgericht|dr|dem|bei,bertopic
1911,07,09,159,48,en 22|stellung unter|frankreich ist|verkaufen zu verkaufen|str ecke,en|22|55|c5|59,bertopic
1911,07,10,345,4,berlin für|10 ferner|ein er|die der|katalog kein,berlin|für|40|letzte|jahreszeit,bertopic
1911,07,10,346,10,500 000|pension hotel|uhr minuten|der ein|geſchloſſen million,500|000|100|00|250,bertopic
1911,07,11,160,38,wohnungen nicht|100 91|kreiſe im kreiſe|js 55|ich sie,wohnungen|nicht|die|ſie|wir,bertopic
1911,07,12,161,34,serie posten|die wurden|frau ſie|ich mich|pf cm,serie|posten|weisse|50|00,bertopic
1911,07,13,162,38,ss en|verlag verlag von|prozent sich|uhr anfang uhr|keuſche th,ss|en|se|22|55,bertopic
1911,07,14,163,33,pfund pf|prozent millionen|theater akten|konſervativen die|perſonen ſind,pfund|pf|pr|früher|paar,bertopic
1911,07,15,164,36,en ss|gemarkung in gemarkung|hotel potsdamer|00b6 00|bank 137,en|ss|55|22|20,bertopic
1911,07,16,165,40,en 52|dem rechnungsrat|hygiene beim|95 seide|pr pf,en|52|55|ae|22,bertopic
1911,07,17,358,4,der in|10 ferner|der den|des er|die der,der|in|und|die|den,bertopic
1911,07,17,359,14,der ein|inh berlin|geſchloſſen geſchloſſen geſchloſſen|100 91|000 geſellſchaften,der|ein|müllheim|und|ſich,bertopic
1911,07,18,166,34,500 250|s5 ss|und muſter|daß als|angeklagte monaten,500|250|000|00|00b6,bertopic
1911,07,19,167,30,gaffron er|en 55|dem dr|des antrag|100 99,gaffron|er|ich|habe|herrn,bertopic
1911,07,20,168,46,ich er|des richterliche|pfund pf|loden pelerinen|310 en,ich|er|hatte|ſie|wellhöner,bertopic
1911,07,21,169,29,100 100 100|100 99|500 250|gottesdienſt uhr|raum flammen,100|100 100|102|103|101,bertopic
1911,07,22,170,33,hotel zimmer|rheumatismus bad|verbotene rodelzigenner|brand ein|wohnhaus str,hotel|zimmer|pension|komfort|lage,bertopic
1911,07,23,171,40,55 en|zim ſof|er der|stadt augsburg|deutſchen der deutſchen,55|en|5s|52|22,bertopic
1911,07,24,371,4,nr kommandeur|die der|10 ferner|das dem|der in,nr|kommandeur|im|zu|regt,bertopic
1911,07,24,372,10,wurde ein|uniform mit der|100 101|hotel zimmer|komitee major,wurde|ein|der|in|aufgefunden,bertopic
1911,07,25,172,29,sie er|des beſtandteil|100 101|regierung die|bank 00,sie|er|ich|rainer|war,bertopic
1911,07,26,173,38,en 55|gemeinden die|kreiſe im kreiſe|er wagner|500 0056,en|55|ss|se|20,bertopic
1911,07,27,174,33,100 01|die werden|pr pfund|blitz der blitz|ich du,100|01|unk|05|1900,bertopic
1911,07,28,175,30,kreiſe zu|ist prozent|deutſchen deutſchland|sonnu uhr|er nach,kreiſe|zu|im|dem|wilhelm,bertopic
1911,07,29,176,49,hotel hôtel|500 750|fußgänger wagen|cm lebendgewicht|ſie ihr,hotel|hôtel|grand|hof|komfort,bertopic
1911,07,30,177,28,er ſie|punch ſeiner|preis von preis|der und|aus oder,er|ſie|du|ich|war,bertopic
1911,07,31,384,4,00 für|10 ferner|in der|ich er|der von,00|für|preis|sowie|berlin,bertopic
1911,07,31,385,10,100 99|geſchloſſen uhr|und mit|grad den|berlin 1911,100|99|90|102|000,bertopic
1911,08,01,178,34,ſich die|100 99|500 250|hat eine|er ihm,ſich|die|es|deutſchland|wenn,bertopic
1911,08,02,179,34,22 en|die der|verlag hamburg|uhr donnerstag|kronprinz kaiſer,22|en|ss|se|15,bertopic
1911,08,03,180,33,pf pfund|unfallſtelle zug|ist einkommen|dem des|sich aktien,pf|pfund|pr|flasche|stück,bertopic
1911,08,04,181,29,prozent sich|ich du|uhr sonntag|die der|500 250,prozent|sich|geschäft|ist|die,bertopic
1911,08,05,182,33,hotel grand|55 se|100 99|cm serie|verbotene th,hotel|grand|komfort|lage|see,bertopic
1911,08,06,183,44,10 ii|mainz induſtrie|hypothek 000|pr pf|unternehmer des,10|ii|tot|10 pl|10 ferner,bertopic
1911,08,07,397,4,der die|10 10 ferner|für nach|berlin preis|uns wir,der|die|des|von|in,bertopic
1911,08,07,398,10,verbotene geſchloſſen|er ſich|100 99|hotel bahnhof|die deutſchland,verbotene|geſchloſſen|kuß|wirtſchaft|dame,bertopic
1911,08,08,184,29,ich er|er wurde|geſchloſſen kuß|rennen lauf|er eines,ich|er|haakon|und|ſie,bertopic
1911,08,09,185,36,verbotene und heimat|er und|wurde leiche|bank 500|500 750,verbotene|und heimat|geſchloſſen|eine million|nibelungen,bertopic
1911,08,10,186,34,schuhe goldene|die verhandlungen|barzahlung verſteigern|sich prozent|brand flammen,schuhe|goldene|uhr|sonntag|verbotene,bertopic
1911,08,11,187,30,100 100 100|größe parz|feuer brand|pfund pf|250 500,100|100 100|101|99|90,bertopic
1911,08,12,188,33,hotel grand|an der höheren|er der|500 250|feuer das feuer,hotel|grand|komfort|bahnhof|hotels,bertopic
1911,08,13,189,40,montag theater|kostüme wohn|reginald war|zim bad|teilnahme herzlicher,montag|theater|sonntag|akten|in akten,bertopic
1911,08,14,411,12,die und|in der|103 41|100 90|grad und,die|und|das|dampfer|der,bertopic
1911,08,15,190,38,verbotene wirtſchaft|en 60|berlin 1911|wurde er|hotel hôtel,verbotene|wirtſchaft|glaube|polniſche|polniſche wirtſchaft,bertopic
1911,08,16,191,29,er hatte|am dr|geſtern ueberall|poſtamt 000|500 250,er|hatte|war|ſich|ihm,bertopic
1911,08,17,192,34,90 04|pf jetzt|bummelſtudenten glaube|nachmittags nachmittags uhr|c0 33,90|04|01|100|unk,bertopic
1911,08,18,193,30,haus verk|pfund pr|die england|streik eiſenbahner|kaiſer des,haus|verk|russ|schles|vollverm,bertopic
1911,08,19,194,30,100 500|deutſchen die|die den|mark millionen mark|sich sind,100|500|000|250|750,bertopic
1911,08,20,195,32,der die|krone der|ſind eiche|von das|deutſchen frankreich,der|die|und|es|auch,bertopic
1911,08,21,423,4,10 ferner|der in|die der|von und|er einem,10|ferner|10 ferner|pl|tot,bertopic
1911,08,21,424,32,ein ſie|sich ist|posten stiefel|baustellen bauſtellen|verſteigern öffentlich,ein|ſie|leben|ihr|sie,bertopic
1911,08,22,196,37,frankreich marokko|500 750|die wieder|ſie ihr|pf cm,frankreich|marokko|paris|es|deutſchland,bertopic
1911,08,23,197,33,ich ſie|verkaufen zu verkaufen|preußen kommandiert|00 75|regts nr,ich|ſie|und|ein|sie,bertopic
1911,08,24,198,34,pfund pi|en 55|0056 0050|theater uhr|klaſſe roten,pfund|pi|plund|pf|pl,bertopic
1911,08,25,199,33,uhr jeden|sich ist|hotel zimmer|000 fr|uhr theater,uhr|jeden|hl|st|gottesdienſt,bertopic
1911,08,26,200,37,hotel haus|100 99|theater akten von|sanatorium gicht|gemarkung in gemarkung,hotel|haus|deutsches|hof|ranges,bertopic
1911,08,27,201,48,str leipziger|ausbildung gymnasium|en 55|cm 75|vorkaufsrecht anſpruch,str|leipziger|august|berliner|galvani,bertopic
1911,08,28,436,4,10 ferner|und der|der in|die nicht|richter die,10|ferner|tot|pl|liefen,bertopic
1911,08,28,437,10,hotel zimmer|100 93|der kaiſer|richter in|der die,hotel|zimmer|pension|komfort|mark an,bertopic
1911,08,29,202,34,hamburg str|en 22|kreis in stettin|100 99|beerdigung geb,hamburg|str|ab|karlsbad|ꝛc,bertopic
1911,08,30,203,38,er wurde|billig vermietbar|dame glaube|univerſitäten aufgabe|ſie ich,er|wurde|aus|nach|richter,bertopic
1911,08,31,204,38,zimmer hotel|frankreich marokko|00 co|uhr freitag|millionen aktien,zimmer|hotel|haus|bad|komfort,bertopic
1911,09,01,205,40,berlin continental|00 000|anfang uhr anfang|pfund pr|abiturienten jungen,berlin|continental|dem bisherigen|pfund|gratis,bertopic
1911,09,02,206,37,hotel ranges|100 90|deutſchland deutſchen|mai per|geſucht für,hotel|ranges|haus|komfort|hotels,bertopic
1911,09,03,207,57,cm meter|küche laden|gehaltsanſprüchen bl|ich mir|franzöſiſchen franzoſen,cm|meter|breit|cm breit|kleider,bertopic
1911,09,04,449,4,10 meter|der die|den rennen|der und|der er,10|meter|ferner|ii|und,bertopic
1911,09,04,450,10,der die|hotel zimmer|prozent sich|99 100|er einem,der|die|des|dem|von,bertopic
1911,09,05,208,38,en 22|induſtriellen regierung|ecke straße|ich man|100 99,en|22|55|20|aa,bertopic
1911,09,06,209,34,prozent millionen|drahtbericht sich|uhr donnerstag|0050 00b6|ich sie,prozent|millionen|dollar|millionen dollar|1910,bertopic
1911,09,07,210,40,uhr theater|87 00|das man|zimmer zimmer mit|wegen wurde,uhr|theater|anfang|freitag|uhr freitag,bertopic
1911,09,08,211,34,en se|deutſchland frankreich|00 00b6|hotel potsdamer|ausſtellung eine,en|se|55|22|33,bertopic
1911,09,09,212,36,gemarkung gehörig|hotel haus|sanatorium dr|zimmer wohnung|00 50,gemarkung|gehörig|in gemarkung|nutzungsw|berlin,bertopic
1911,09,10,213,55,straße charlottenburg|000 hypothek|verk lokalanzeiger zimmerſtr|ſeiner iſt|stadt stuttgart,straße|charlottenburg|rixdorf|berliner lokal|lokal anzeiger,bertopic
1911,09,11,462,4,10 ferner|der in|der die|und der|die gotha,10|ferner|liefen|berlin|tot,bertopic
1911,09,11,463,10,00 0050|netto ohne|hotel zimmer|prozent ige|und wir,00|0050|50|12|75,bertopic
1911,09,12,214,41,prozent mark|uhr uhr mittwoch|37 00|cm 50|en se,prozent|mark|vorjahre|im vorjahre|aktien,bertopic
1911,09,13,215,34,hotel zimmer|dem nr|ich sie|en ee|auguſt juli,hotel|zimmer|pension|tel|hotels,bertopic
1911,09,14,216,44,100 000|des armeekorps|en ss|frau ſie|patent dienſtgrades,100|000|500|00|99,bertopic
1911,09,15,217,35,verkaufen zu verkaufen|der die|wurde vogel|drahtbericht sich|sonntag sonnabend,verkaufen|zu verkaufen|verkauft|zimmer|möbel,bertopic
1911,09,16,218,33,500 000|sich die|september 10 gemarkung|probekandidat heimat|mythus bernoulli,500|000|0056|750|250,bertopic
1911,09,17,219,64,hotel grand|schlafzimmer stühle|div inf div|zimm küche|banken die,hotel|grand|ranges|grand hotel|kurhaus,bertopic
1911,09,18,475,4,10 pl|die menge|die der|der des|kiew der,10|pl|10 ferner|ferner|10 pl,bertopic
1911,09,18,476,10,prozent sich|liebe anf uhr|75 37|ich und|bank 00,prozent|sich|die|auf|um,bertopic
1911,09,19,220,42,50 10|habe staatsanwalt|ich biomalz|100 99|hotel pension,50|10|statt|pf|60,bertopic
1911,09,20,221,34,100 99|die franzöſiſchen|22 ss|provinz dr|mänteln pariser,100|99|90|88|91,bertopic
1911,09,21,222,42,87 00|en 20|berlin inh ist|kartoffeln die|gartenschläger geb,87|00|50|62|12,bertopic
1911,09,22,223,34,cm pr|55 en|uhr jeden|schulden reich|gartenstadt die die,cm|pr|pfund|pf|stück,bertopic
1911,09,23,224,32,uhr theater|einkommen das|geſuche ecke|ist bank|die den,uhr|theater|sonntag|anfang|uhr sonntag,bertopic
1911,09,24,225,64,schule iſt|cm 50|iii ufer|zimmer möbel|hotel grand,schule|iſt|jugend|die|ein,bertopic
1911,09,25,488,4,tripolis die|er frau|berlin sie|13 berliner|ferner ferner liefen,tripolis|die|italieniſchen|der|in,bertopic
1911,09,25,489,10,500 000|die das|berlin amtsgericht|100 99|fabrik ohne,500|000|750|250|100,bertopic
1911,09,26,226,38,tripolis italieniſchen|zimmer komfort|en se|kreiſe im kreiſe|ſofort str,tripolis|italieniſchen|italien|italieniſche|konſtantinopel,bertopic
1911,09,27,227,46,en 55|liberté wurde|cm ca|schals und dekorationen|magiſtrat muß,en|55|ss|aa|22,bertopic
1911,09,28,228,38,tripolis italien|500 000|berlin unterpegel|ſie ihr|theater das,tripolis|italien|regierung|die|italieniſche,bertopic
1911,09,29,229,70,beerdigung die beerdigung|akten von uhr|en ss|00 25|italieniſche regierung,beerdigung|die beerdigung|leiden|findet|ſtatt,bertopic
1911,09,30,230,37,berlin gehörig|türkei italien|engelhard der|hotel komfort|gottesdienſt jeden,berlin|gehörig|nutzungsw|in berlin|gemarkung,bertopic
1911,10,01,231,28,italien türkei|sonntag teil|als das|dr des|regt inſ,italien|türkei|die|der|tripolis,bertopic
1911,10,02,501,4,die der|von uhr|der mit|10 ferner|und iſt,die|der|und|in|auf,bertopic
1911,10,02,502,10,sich die|der des|100 102|0056 000|verlange und,sich|die|ige|der|in,bertopic
1911,10,03,232,44,die italien|hotel pension|voile 00 voile|angeklagte angeklagten|ss en,die|italien|tripolis|nicht|der,bertopic
1911,10,04,233,34,500 000|wertheim frau|uhr str|100 102|22 55,500|000|0050|5050|99,bertopic
1911,10,05,234,46,die der|174 37|er moran|leipzigerstr schöneberg|am bahnhof für,die|der|prozent|sich|eine,bertopic
1911,10,06,235,36,en 55|pf pfund|prozent sich|iſt ein|uhr ausgabe,en|55|ss|se|ae,bertopic
1911,10,07,236,32,zeuge er|uhr anfang uhr|bei dem dem|sich ist|schüler höheren,zeuge|er|angeklagte|habe|der angeklagte,bertopic
1911,10,08,237,72,leiden aus ſtatt|hotel grand|möbel schlafzimmer|das ſo|im kreiſe kreiſe,leiden|aus ſtatt|nachmittags|vater|lebensjahre,bertopic
1911,10,09,514,6,und für|von die|der die|10 ferner|dr der,und|für|sie|von|die,bertopic
1911,10,09,515,14,die sich|en 22|mark gebrauchte|berlin ist|der die,die|sich|der|in|ist,bertopic
1911,10,10,238,40,ich habe|tripolis türkiſchen|uhr mittwoch|99 500|000 prozent,ich|habe|staatsanwalt|ich habe|verteidigung,bertopic
1911,10,11,239,31,zimmer wohnungen|dem zu|50 00|sich preise|str berlin,zimmer|wohnungen|000|verkaufen|zu verkaufen,bertopic
1911,10,12,240,43,ich staatsanwalt|des dem|sonntag wahlmanöver|cm breit qualitäten|500 250,ich|staatsanwalt|ſei|daß|der staatsanwalt,bertopic
1911,10,13,241,36,angeklagte er|pfund pf|sonnu hl|uhr sonntag|italien tripolis,angeklagte|er|der angeklagte|hat|nicht,bertopic
1911,10,14,242,38,dem bei dem|uhr sonntag|000 0050|tripolis italien|en 22,dem|bei dem|dr|bei|amtsgericht,bertopic
1911,10,15,243,56,50 cm|bl bad|en ss|beethoven konzert|sich ist,50|cm|schwarz|75|meter,bertopic
1911,10,16,527,4,preis von berlin|die der|10 ferner|den rennen|er der,preis von|berlin|preis|für|marine,bertopic
1911,10,16,528,10,prozent sich|100 99|000 500|des der|000 plus,prozent|sich|die|in|für,bertopic
1911,10,17,244,42,uhr anfang|000 250|tripolis türken|verſicherung hypothek|500 000,uhr|anfang|anfang uhr|sonntag|theater,bertopic
1911,10,18,245,40,früher pi|im kreiſe kreiſe|100 102|wolf moran|uhr anfang uhr,früher|pi|gebunden|00|jetzt,bertopic
1911,10,19,246,46,100 000|uhr sonntag|deutſchen wir|korps september|tripolis türkei,100|000|500|00|250,bertopic
1911,10,20,247,35,00 75|pr pi|365 verſammlungen|ſie er|100 103,00|75|50|25|37,bertopic
1911,10,21,248,38,truppen stadt|hotel haus|prozent sich|verſicherung invalidenverſicherung|kilometer auf,truppen|stadt|benghaſi|italiener|tripolis,bertopic
1911,10,22,249,56,cm 50|ss se|sich börse|zephir wein|zimmer zimmern,cm|50|aus|mit|65,bertopic
1911,10,23,540,6,uhr preis|der dem|10 pl|die der|die und,uhr|preis|bis|berlin|von,bertopic
1911,10,23,541,10,die prozent|die von|hotel zimmer|12 10|100 92,die|prozent|der|sich|auf,bertopic
1911,10,24,250,30,cm pf|berlin ges|dem dr|november berlin|kartoffeln nicht,cm|pf|wolle|damen|reine,bertopic
1911,10,25,251,38,pr 50|italien italieniſchen|der die|im kreiſe kreiſe|en se,pr|50|cm|75|00,bertopic
1911,10,26,252,44,flotte eine|uhr sonntag|tripolis araber|hotel zimmer|herren od,flotte|eine|der|einer|den,bertopic
1911,10,27,253,38,pfund pf|en 55|vieh kann|tripolis italieniſchen|uhr sonnabend,pfund|pf|pi|pr|stück,bertopic
1911,10,28,254,38,hotel komfort|seuche die seuche|turandot und|werden wenn|sonnu uhr,hotel|komfort|ranges|zimmer|haus,bertopic
1911,10,29,255,56,berlin zu dresden|er du|000 poſtamt|teppiche möbel|prozent 000,berlin|zu dresden|dresden|hochſchule|nürnberger,bertopic
1911,10,30,553,6,die tripolis|berlin str|ein und|wir die|der ſich,die|tripolis|türken|in|der,bertopic
1911,10,30,554,12,tripolis die|100 90|gebrauchte fabrik|pension frau|75 25,tripolis|die|truppen|der|von,bertopic
1911,10,31,256,40,uhr sonntag|hotel zimmer|ss ae|tripolis türken|berlin dr,uhr|sonntag|von|theater|nachm,bertopic
